years,data
1960,50154.98177
1961,52022.85304
1962,47721.24979
1963,42717.86659
1964,43884.2564
1965,48966.77921
1966,51980.12089
1967,49944.1609
1968,62938.87125
1969,64351.45971
1970,62756.82021
1971,60470.71299
1972,67559.72792
1973,78101.59584
1974,76691.32086
1975,75871.68555
1976,75964.66534
1977,82565.80703
1978,84175.21416
1979,89720.8005
1980,65818.6753
1981,70515.77613
1982,80753.13672
1983,78067.25711
1984,88645.53325
1985,96301.17597
1986,113055.793
1987,120708.9929
1988,111779.9304
1989,127599.786
1990,117295.1994
1991,122321.6626
1992,136108.7629
1993,117754.1535
1994,115392.3267
1995,122114.8283
1996,112113.7545
1997,126386.4059
1998,115580.3619
1999,98999.84377
2000,101768.2984
2001,102051.7296
2002,123453.1378
2003,117846.7295
2004,123193.9731
2005,138956.3433
2006,190304.644
2007,245931.4351
2008,346412.8352
2009,356634.8206
