years,data
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,3.06682
1983,19.57232
1984,13.66699
1985,23.8171
1986,17.09779
1987,26.73639
1988,20.44271
1989,16.6189
1990,17.97596
1991,17.78964
1992,20.07547
1993,4.54755
1994,11.35991
1995,38.37086
1996,14.97382
1997,34.60986
1998,44.13593
1999,41.5739
2000,60.78187
2001,57.6984
2002,24.15007
2003,22.16119
2004,31.36996
2005,23.68017
2006,729.69736
2007,1132.70413
2008,1567.56163
2009,1169.0693
