years,data
1970,1.02162
1971,1.06929
1972,1.08457
1973,1.20992
1974,2.35182
1975,2.78505
1976,3.10506
1977,3.42831
1978,3.55538
1979,4.82313
1980,7.05689
1981,8.86414
1982,7.88419
1983,7.30538
1984,7.28728
1985,7.06529
1986,4.55857
1987,5.01615
1988,4.3093
1989,5.05217
1990,5.63381
1991,5.2059
1992,4.88411
1993,4.68295
1994,4.57977
1995,4.97057
1996,5.68976
1997,5.20134
1998,3.84174
1999,4.97655
2000,7.39105
2001,6.07585
2002,6.3237
2003,7.3343
2004,9.12102
2005,11.97642
2006,14.6873
2007,16.69925
2008,23.42489
2009,15.55263
