years,data
1960,8911.96913
1961,13515.59998
1962,22165.47046
1963,24144.37485
1964,27246.40418
1965,37109.86491
1966,48089.22581
1967,62958.89436
1968,72783.36488
1969,86840.57818
1970,92029.28879
1971,93697.14095
1972,101665.5604
1973,109937.8212
1974,105665.0248
1975,115700.3541
1976,108209.3225
1977,112610.12
1978,122859.0184
1979,131192.4515
1980,137235.1301
1981,140568.3712
1982,205501.3089
1983,232180.6589
1984,328727.5377
1985,388764.1465
1986,422200.9844
1987,445096.7367
1988,501887.54
1989,494903.7805
1990,514381.3415
1991,490584.9554
1992,485899.458
1993,474310.6772
1994,465532.6229
1995,468023.7262
1996,565515.244
1997,598765.5899
1998,615962.246
1999,594761.712
2000,582403.4468
2001,639833.9591
2002,655439.9916
2003,574566.6221
2004,503613.4207
2005,455765.4372
2006,461834.1642
2007,427566.2972
2008,411165.1509
2009,350450.5889
