years,data
1960,14601.892
1961,15280.22
1962,17221.243
1963,19090.825
1964,21138.512
1965,23684.756
1966,27278.103
1967,29841.661
1968,33598.513
1969,37751.692
1970,40274.261
1971,42308.608
1972,46266.613
1973,49788.259
1974,51615.151
1975,54712.233
1976,60263.834
1977,68278.673
1978,72234.0
1979,76419.0
1980,78190.0
1981,79905.384
1982,76054.563
1983,79628.601
1984,82742.211
1985,81234.853
1986,79527.235
1987,79237.661
1988,81579.404
1989,82614.784
1990,84086.943
1991,84122.423
1992,85421.159
1993,86932.759
1994,90329.333
1995,90093.116
1996,95308.45
1997,100428.66
1998,102702.147
1999,99741.189
2000,101588.42
2001,98208.408
2002,102251.054
2003,104546.895
2004,100588.036
2005,96841.431
2006,104688.87
2007,108300.296
2008,105806.372
2009,96930.878
