years,data
1970,0.940129143
1971,1.022105288
1972,1.011591777
1973,1.229347803
1974,2.204638124
1975,2.351976366
1976,2.607419387
1977,2.856539511
1978,2.979924028
1979,4.573591446
1980,6.773458475
1981,7.814466686
1982,7.356223343
1983,6.61408863
1984,6.629546391
1985,6.371837211
1986,5.115701653
1987,5.881982565
1988,5.649235073
1989,6.27779474
1990,7.511653567
1991,7.097223725
1992,7.176268645
1993,7.131647817
1994,7.089512942
1995,6.960587566
1996,7.746327539
1997,7.437329797
1998,6.353093839
1999,6.916930289
2000,9.391989395
2001,8.902817974
2002,8.489622023
2003,9.633681026
2004,11.99757734
2005,16.32051965
2006,18.38991639
2007,19.68598197
2008,26.30147559
2009,16.54509335
