years,data
1970,0.85174
1971,0.88673
1972,0.91523
1973,0.98005
1974,1.57895
1975,1.94
1976,2.21039
1977,2.42314
1978,2.5409
1979,3.36782
1980,4.24605
1981,5.00964
1982,5.14547
1983,4.99487
1984,4.99091
1985,4.61155
1986,3.5719
1987,3.60858
1988,3.48207
1989,3.47543
1990,4.01742
1991,3.834
1992,3.80925
1993,3.87355
1994,3.90987
1995,3.80051
1996,4.38544
1997,4.3102
1998,3.57802
1999,3.99321
2000,5.64178
2001,5.52191
2002,4.93205
2003,6.33971
2004,7.53294
2005,9.71013
2006,10.77954
2007,11.64984
2008,14.56178
2009,9.32281
