years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,0.0
1983,0.0
1984,0.0
1985,0.0
1986,0.0
1987,0.0
1988,40200.58939
1989,105721.7888
1990,167822.6682
1991,207581.8056
1992,256501.7206
1993,130320.7541
1994,300447.6943
1995,379841.9718
1996,375656.0747
1997,392031.1476
1998,405845.6883
1999,384140.9446
2000,391669.5112
2001,398534.7783
2002,371923.1978
2003,348452.0208
2004,421619.6238
2005,398994.297
2006,430634.0052
2007,429413.4896
2008,425723.1986
2009,434065.0738
