years,data
1960,177678.45
1961,172004.58
1962,203308.155
1963,205598.731
1964,199465.069
1965,189345.83
1966,204798.265
1967,210268.908
1968,219809.994
1969,229115.664
1970,238458.103
1971,243796.449
1972,247653.2311
1973,248727.1696
1974,229657.2891
1975,239210.6112
1976,242404.4946
1977,277404.2078
1978,281835.6616
1979,325187.4158
1980,231735.08
1981,215960.2086
1982,228332.1348
1983,221319.7845
1984,239408.1248
1985,220988.8387
1986,202902.3452
1987,219606.1166
1988,218375.9943
1989,239193.9975
1990,219450.183
1991,231021.3126
1992,225431.2553
1993,238377.347
1994,222559.1923
1995,215150.0145
1996,237724.4402
1997,242058.6406
1998,209377.2889
1999,182536.1029
2000,200025.2739
2001,213309.3367
2002,216912.4049
2003,212685.9788
2004,197422.645
2005,190300.351
2006,170585.1721
2007,206073.7745
2008,197875.2225
2009,196980.6465
