years,data
1970,2474.11921
1971,2441.04275
1972,2434.42746
1973,2421.19687
1974,2613.04034
1975,2910.72848
1976,3175.34016
1977,3433.33655
1978,3367.18363
1979,3539.18122
1980,4975.7148
1981,5212.2661
1982,10007.51628
1983,5788.3325
1984,9847.46513
1985,10143.91152
1986,9239.99864
1987,11588.69214
1988,12367.55239
1989,12503.45956
1990,8656.46716
1991,9074.92631
1992,9521.2342
1993,5669.4781
1994,5381.49659
1995,5381.49659
1996,5588.47729
1997,4247.02636
1998,3774.07636
1999,3972.71194
2000,4270.66536
2001,4596.7133
2002,4665.95479
2003,4911.53133
2004,5034.31964
2005,7156.65286
2006,6514.29038
2007,7182.42273
2008,7516.48891
2009,7182.42273
