years,data
1970,0.44201
1971,0.48254
1972,0.50943
1973,0.53913
1974,0.68677
1975,1.01988
1976,1.3819
1977,1.74853
1978,2.14174
1979,2.76322
1980,2.90325
1981,3.56277
1982,4.34949
1983,4.89033
1984,4.87984
1985,4.70044
1986,4.00003
1987,4.087
1988,4.02846
1989,3.95371
1990,3.97352
1991,3.85658
1992,3.89403
1993,4.33108
1994,4.15148
1995,3.92586
1996,4.11514
1997,4.76657
1998,4.22958
1999,4.25946
2000,5.48658
2001,6.32992
2002,5.31379
2003,7.37616
2004,8.1095
2005,10.18522
2006,9.98801
2007,9.47265
2008,10.95861
2009,7.963
