years,data
1960,19949.26935
1961,17902.31451
1962,16358.22873
1963,15751.02831
1964,14286.91094
1965,13464.35612
1966,11569.75687
1967,10262.98792
1968,10062.27641
1969,8541.37653
1970,7405.1168
1971,7917.49968
1972,6417.38644
1973,6221.42338
1974,6008.751
1975,5235.08622
1976,6383.57304
1977,4997.54109
1978,3785.11082
1979,4612.79766
1980,2470.2358
1981,3938.24796
1982,3346.93041
1983,2808.21876
1984,11818.59952
1985,24710.2179
1986,23858.33017
1987,22187.6806
1988,21659.07273
1989,23725.46405
1990,22775.79771
1991,24257.89231
1992,22789.94173
1993,18059.27404
1994,19614.74493
1995,20570.31994
1996,21074.73991
1997,22081.41474
1998,25857.40179
1999,13034.27638
2000,13422.5056
2001,24133.39459
2002,26066.98431
2003,27304.57584
2004,31408.97699
2005,30087.42522
2006,31811.06007
2007,23900.43508
2008,20178.73459
2009,19893.04043
