years,data
1970,11.86221
1971,10.70657
1972,14.04028
1973,45.20105
1974,77.04175
1975,93.28941
1976,112.85357
1977,94.43926
1978,124.25097
1979,174.81358
1980,80.87917
1981,145.61976
1982,143.42007
1983,112.4433
1984,162.78558
1985,139.12973
1986,109.89956
1987,79.41428
1988,69.95341
1989,79.34095
1990,70.17902
1991,78.51841
1992,76.98736
1993,82.24003
1994,104.59113
1995,79.84655
1996,91.29783
1997,95.9638
1998,93.68696
1999,92.63792
2000,92.57506
2001,104.82216
2002,92.93579
2003,96.34004
2004,101.01697
2005,108.60061
2006,133.9276
2007,100.05964
2008,109.56917
2009,67.96632
