years,data
1960,723699.945
1961,754115.49
1962,801366.345
1963,827290.601
1964,800590.495
1965,677869.271
1966,609365.449
1967,673440.552
1968,738765.36
1969,770094.276
1970,790276.5
1971,805961.871
1972,825413.3536
1973,852999.7328
1974,843090.8779
1975,785740.7536
1976,750910.0491
1977,752613.7157
1978,777117.6233
1979,738655.8275
1980,553325.2311
1981,522038.0518
1982,358764.8859
1983,317533.1723
1984,339565.149
1985,319789.2993
1986,315160.6676
1987,370824.5325
1988,331710.7722
1989,303518.8508
1990,411237.6008
1991,309134.4433
1992,308557.5997
1993,304835.7408
1994,311005.8676
1995,347663.2385
1996,342665.1423
1997,310881.2094
1998,346657.287
1999,291852.0081
2000,296342.4195
2001,298034.3258
2002,281558.9108
2003,278505.4446
2004,290617.7219
2005,298603.974
2006,314347.8134
2007,329986.6384
2008,338995.0489
2009,350999.5689
