years,data
1970,481105.3294
1971,491401.229
1972,576074.7901
1973,601596.926
1974,581632.4015
1975,513835.2319
1976,524206.0465
1977,527302.1441
1978,530036.0063
1979,636207.1184
1980,665534.6232
1981,709035.6222
1982,671367.8409
1983,677061.6056
1984,918834.4195
1985,889211.6875
1986,875396.7052
1987,962295.885
1988,1039006.779
1989,1093113.782
1990,1031359.586
1991,1139290.787
1992,1189084.804
1993,1143565.962
1994,1283812.672
1995,1324372.528
1996,1414492.241
1997,1605878.86
1998,1592525.68
1999,1567404.291
2000,1417607.661
2001,1356989.308
2002,1463351.622
2003,1502253.615
2004,1581284.331
2005,1455664.297
2006,1488525.468
2007,1527760.549
2008,1349427.395
2009,1461183.756
